18944:8,84,616,654,76,29,58,17,866,302
18965:58,302,17,616,84,654,8,866,29,76
18999:654,8,58,84,866,17,302,616,76,29
19001:616,866,650,654,302,76,29,58,8,84
19006:866,654,58,616,29,8,84,302,17,76
19010:58,81,8,654,866,84,76,17,616,650
19019:866,76,29,654,616,58,302,17,8,84
19022:58,302,8,654,29,84,616,17,76,866
19025:8,866,654,616,17,58,302,76,84,29
19030:29,616,302,58,84,17,866,76,8,654
19032:866,650,84,654,58,29,616,302,8,17
19043:58,302,654,616,17,8,29,84,76,866
19046:29,17,76,866,616,8,84,58,654,302
19048:29,302,654,17,58,8,866,76,84,616
19049:58,302,29,616,654,84,866,17,76,8
19050:58,76,654,8,84,17,302,616,29,866
19051:8,650,76,616,84,654,866,17,58,29
19062:84,76,654,8,17,58,616,866,29,302
19065:29,616,866,76,58,654,8,302,17,84
19069:17,654,8,76,616,866,84,58,29,302
19070:866,654,8,616,17,58,76,84,302,29
19094:654,616,8,76,58,29,302,17,84,866
19095:302,866,29,58,84,76,616,654,8,17
19096:616,76,84,866,8,58,654,17,302,29
19097:76,866,29,302,8,58,17,654,84,616
19102:8,81,866,76,84,29,58,564,654,70
19129:17,8,866,654,84,616,302,76,29,58
19130:866,654,29,302,58,76,8,84,17,616
19144:616,58,17,84,866,654,76,29,302,8
19148:8,84,58,29,76,17,654,616,302,866
19156:616,17,58,8,84,866,302,654,29,76
19163:84,17,29,866,616,654,302,76,58,8
19165:654,866,58,76,29,616,302,17,8,84
19174:29,17,8,302,654,58,866,84,76,616
19176:616,17,654,84,866,76,8,29,302,58
19178:58,29,654,8,17,84,302,76,866,616
19184:76,866,17,8,302,58,654,84,29,616
19185:58,616,866,29,84,302,76,654,17,8
19198:866,29,654,302,76,616,58,17,84,8
19199:8,84,17,866,654,58,616,302,76,29
19240:17,84,302,866,76,8,58,29,654,616
19241:84,616,654,58,76,866,650,302,8,29
19243:866,8,58,17,616,76,29,84,654,302
19244:58,76,866,616,654,29,302,8,17,84
19246:650,8,616,84,654,58,76,302,29,866
19259:302,29,654,76,8,866,58,616,17,84
19262:866,84,8,76,654,58,29,302,17,616
19265:302,58,616,84,29,17,8,654,76,866
19276:76,654,8,616,17,84,58,29,866,302
19277:17,84,58,866,76,302,654,29,616,8
19304:302,17,8,84,616,29,654,58,866,76
19307:302,8,29,616,17,84,654,866,58,76
19308:29,650,616,84,58,70,654,81,8,302
19309:654,76,29,58,302,8,84,866,17,616
19320:302,8,654,866,616,84,58,76,29,17
19328:84,58,29,866,302,76,616,8,654,17
19343:76,29,58,866,302,84,616,8,654,17
19354:302,58,866,84,17,8,654,616,76,29
19355:302,654,17,84,616,58,29,8,76,866
19356:866,29,654,17,76,302,84,616,58,8
19357:866,17,76,58,29,302,616,84,654,8
19400:58,81,29,866,84,654,76,302,8,650
19405:616,866,76,58,29,654,302,8,17,84
19410:58,616,654,76,84,17,8,866,29,302
19422:866,654,58,8,29,650,302,17,84,616
19433:76,29,302,84,58,866,616,17,654,8
19434:8,29,76,654,84,616,17,302,866,58
19443:76,58,866,616,302,29,654,17,84,8
19444:654,84,8,58,17,29,616,76,302,866
19446:654,616,8,58,76,866,29,302,17,84
19447:17,84,616,8,76,654,29,866,302,58
19448:616,84,654,17,58,8,76,302,866,29
19452:650,8,654,616,76,58,84,866,17,302
19462:8,302,29,654,58,17,76,616,866,84
19463:866,8,17,58,302,29,76,616,654,84
19467:29,76,654,58,84,302,616,866,8,650
19468:29,70,518,616,8,58,81,654,564,84
19475:616,84,17,302,8,654,29,58,76,866
19476:302,17,8,866,654,84,616,76,29,58
19482:17,58,616,84,866,654,8,302,29,76
19498:866,302,76,8,29,84,58,17,616,654
19503:58,654,76,302,866,84,17,616,29,8
19517:616,58,302,650,29,654,866,8,76,84
19528:8,58,616,17,29,866,302,76,84,654
19541:76,616,866,58,654,29,302,84,17,8
19544:17,29,654,616,76,866,302,84,8,58
19549:8,654,84,616,17,866,58,29,302,76
19554:58,302,650,17,29,76,866,70,654,81
19582:76,58,8,302,29,654,866,616,17,84
19583:8,58,616,84,302,654,17,29,76,866
19626:650,8,616,58,84,76,866,654,29,302
19646:866,29,302,84,76,616,17,58,8,654
19680:302,866,76,8,58,29,84,17,654,616
19682:616,654,29,84,58,17,76,866,302,8
19692:616,76,654,29,84,302,58,866,17,8
19705:58,8,29,302,17,866,616,76,84,654
19707:76,654,58,302,84,616,29,8,17,866
19757:84,866,616,17,8,76,654,29,58,302
19759:616,84,58,866,8,29,76,654,17,302
19763:29,58,654,616,8,17,84,866,76,302
19764:866,58,76,17,29,616,302,84,8,650
19768:616,84,8,17,654,58,29,302,866,76
19774:866,76,302,29,17,654,616,84,58,8
19781:654,8,84,616,58,17,866,302,76,29
19788:616,866,58,654,76,84,17,302,29,8
19814:84,616,654,302,58,17,29,8,76,866
19832:302,8,17,58,654,616,866,84,76,29
19847:84,76,8,302,17,616,650,29,58,866
19852:616,8,302,58,29,866,654,17,84,76
19881:76,616,8,866,654,302,17,58,29,84
19882:616,654,8,29,650,84,58,76,302,866
19887:58,84,29,302,76,654,8,866,17,616
19893:58,29,616,302,866,8,76,654,84,17
19950:866,84,616,654,76,17,58,8,302,29
19965:302,616,84,29,76,654,58,17,866,8
19983:29,654,616,866,8,76,58,17,84,302
19985:81,29,17,76,866,8,302,616,84,58
19996:8,302,58,76,84,866,29,616,650,654
20059:76,302,866,29,58,616,654,84,8,17
20067:8,58,29,616,302,76,654,84,17,866
20073:17,58,8,29,302,76,84,654,866,616
20074:616,84,29,8,58,654,76,17,866,302
20075:29,76,302,654,866,58,8,616,17,84
20094:58,29,302,17,84,76,866,616,8,654
20095:84,17,616,76,58,302,650,29,654,866
20115:29,8,654,76,17,866,616,302,84,58
20116:76,302,866,17,8,58,29,654,84,616
20120:866,58,76,29,17,302,616,84,8,654
20125:866,29,84,654,17,616,8,76,302,58
20160:302,654,84,616,17,76,8,29,58,866
20161:302,58,654,616,17,29,84,866,650,8
20166:616,58,866,17,302,84,8,654,29,76
20183:58,866,616,302,76,29,654,17,8,84
20206:866,58,654,8,76,29,302,616,17,84
20208:76,8,866,58,29,84,654,302,17,616
20220:58,81,29,616,84,654,866,76,8,650
20233:76,29,58,616,302,866,8,654,84,17
20234:616,58,17,650,70,76,8,866,81,29
20257:29,76,58,8,302,616,866,17,84,654
20268:84,29,302,654,616,58,17,8,76,866
20294:616,76,58,866,29,302,84,17,8,654
20299:866,84,654,17,76,616,302,58,8,29
20304:58,29,302,616,17,654,76,8,84,866
20305:76,84,17,8,866,58,29,302,654,616
20316:84,81,866,654,616,29,70,76,8,302
20319:8,29,654,616,84,76,866,302,58,17
20322:17,58,84,866,76,302,616,8,654,29
20327:58,616,76,866,654,29,17,8,84,302
20333:866,29,8,76,58,302,616,17,84,654
20334:29,616,17,8,58,866,650,302,84,654
20360:84,29,616,650,58,17,76,81,8,70
20378:84,616,76,866,302,8,58,654,650,29
20379:58,302,29,866,8,654,76,84,616,17
20380:654,616,866,8,29,17,76,58,302,650
20381:654,84,17,76,29,616,8,866,58,302
20394:654,616,17,8,866,76,84,29,302,58
20395:29,302,866,76,58,654,8,616,84,17
20409:76,866,302,58,29,84,8,17,654,616
20420:866,76,58,616,302,29,8,654,17,84
20438:8,866,654,58,76,302,84,616,17,29
20439:8,616,17,302,58,654,84,76,866,29
20440:84,302,866,654,58,17,8,76,29,616
20441:76,866,58,654,29,302,17,8,84,616
20443:84,76,866,654,616,58,302,29,17,8
20456:8,616,866,17,84,654,76,58,302,29
20463:76,58,302,866,654,29,616,17,84,8
20465:302,58,8,654,866,616,17,84,29,76
20466:17,302,76,616,866,8,29,654,84,58
20473:76,58,29,302,8,866,616,84,654,17
20497:76,866,8,654,616,302,58,29,17,84
20498:58,17,866,8,76,29,616,302,84,654
20507:866,302,8,76,29,58,654,84,17,616
20512:8,616,84,654,866,29,76,17,58,302
20520:29,76,8,58,654,866,84,616,17,302
20544:17,76,654,8,616,58,866,29,84,302
20545:866,76,58,302,29,84,17,654,8,616
20546:29,17,70,84,650,866,542,518,302,354
20547:84,616,17,8,866,654,76,29,58,302
20549:302,866,76,29,17,8,654,84,58,616
20550:29,58,866,302,8,616,84,76,654,17
20553:81,76,302,616,84,8,650,17,29,58
20555:58,29,654,616,17,8,76,302,866,84
20556:58,8,654,616,302,84,17,866,76,29
20572:302,58,8,29,76,866,654,616,17,84
20582:866,76,302,58,29,654,8,17,84,616
20607:650,58,17,81,29,70,616,84,866,76
20624:8,17,654,302,84,616,29,76,866,58
20628:616,29,866,58,8,302,650,76,654,17
20655:58,866,302,76,17,654,29,84,8,616
20684:302,654,616,17,8,84,29,866,76,58
20685:302,58,76,866,616,29,8,654,17,84
20697:8,866,29,17,654,84,302,58,616,76
20720:302,654,58,866,8,29,616,84,76,17
20721:58,8,654,76,616,84,866,29,650,302
20735:8,866,654,76,58,17,29,302,84,616
20736:84,654,8,17,866,58,616,76,29,302
20752:616,76,58,29,866,302,84,654,17,8
20756:84,654,29,76,866,302,58,17,8,616
20761:866,654,302,17,84,76,616,8,58,29
20766:654,866,84,76,616,58,302,29,17,8
20790:76,17,866,58,8,29,654,302,84,616
20807:616,29,8,302,84,17,866,76,654,58
20809:866,17,76,654,29,302,8,58,616,84
20810:616,76,17,84,8,654,302,866,58,29
20812:84,76,17,58,866,29,302,654,8,616
20846:654,8,84,58,302,616,17,76,29,866
20857:29,866,616,302,76,58,8,17,654,84
20858:76,866,58,654,302,29,8,616,84,17
20872:866,17,8,654,76,84,302,29,58,616
20892:29,616,84,17,302,654,866,58,76,8
20906:616,302,8,29,58,654,76,866,17,84
20908:866,29,302,654,76,58,84,8,616,17
20911:17,84,8,302,616,866,76,29,58,654
20912:654,616,17,84,58,8,76,29,302,866
20918:29,8,302,866,76,58,654,17,84,616
20926:58,8,866,654,616,84,17,29,76,302
20932:302,654,866,76,8,84,616,17,58,29
20950:76,654,58,866,29,302,8,616,17,84
20954:17,866,76,29,302,8,616,84,58,654
20973:76,616,17,8,654,84,58,302,29,866
20985:8,654,866,84,616,17,29,76,302,58
20990:58,8,76,654,302,616,29,866,17,84
21028:866,29,76,302,84,58,616,8,654,650
21029:58,616,654,84,29,17,8,866,302,76
21030:654,616,866,8,84,58,17,76,29,302
21032:58,654,29,8,866,76,302,17,84,616
21033:654,616,8,17,84,58,302,29,866,76
21037:8,302,616,29,654,866,84,17,76,58
21080:84,76,866,302,616,8,654,17,29,58
21082:654,76,29,866,302,58,616,8,17,84
21084:866,58,616,84,302,76,17,29,8,654
21120:17,29,58,650,8,302,84,616,866,76
21139:616,654,58,866,8,17,84,29,76,302
21140:654,8,29,302,76,81,616,650,84,58
21148:866,616,17,58,84,302,76,8,29,654
21149:8,302,866,76,654,58,29,17,84,616
21151:654,76,302,866,8,616,17,84,29,58
21160:58,302,17,8,29,76,866,616,84,654
21164:29,654,866,8,58,17,650,302,84,616
21196:58,8,29,654,302,616,17,76,84,866
21207:866,76,58,17,616,302,29,84,8,654
21220:29,866,58,654,84,302,76,8,616,17
21246:81,84,616,654,76,8,58,866,302,650
21256:76,8,84,654,866,58,29,17,302,616
21259:8,17,29,650,866,654,302,58,616,84
21266:29,616,84,76,58,8,302,654,866,650
21272:58,8,302,654,616,84,17,866,76,29
21288:8,58,654,84,302,616,29,17,866,76
21317:76,29,866,302,58,654,17,8,84,616
21318:8,654,616,29,866,84,17,76,302,58
21354:84,8,302,58,17,654,76,616,29,866
21384:8,616,302,654,29,17,58,866,76,84
21401:58,76,866,302,17,29,84,616,8,654
21423:76,84,866,58,616,654,302,29,8,17
21447:17,84,654,616,8,866,58,76,302,29
21448:654,650,866,8,76,58,302,84,616,29
21469:866,616,58,76,8,654,29,302,17,84
21476:76,654,866,302,58,8,616,17,84,29
21505:8,654,616,76,866,84,17,302,58,29
21514:8,58,654,616,76,17,84,866,302,29
21518:76,616,84,650,866,654,8,29,58,302
21531:866,76,58,29,616,8,302,654,84,17
21542:58,29,8,616,654,17,84,866,76,302
21543:654,76,17,866,84,8,616,58,29,302
21551:17,8,58,84,616,76,654,29,302,866
21570:76,58,654,302,8,84,866,616,17,29
21585:302,8,654,17,76,58,29,84,616,866
21599:58,616,654,76,84,29,8,17,866,302
21604:58,76,8,866,29,17,302,84,616,654
21608:616,866,17,76,8,650,58,84,654,302
21617:866,650,8,518,81,70,84,17,29,564
21631:76,654,58,866,302,8,616,84,29,17
21633:76,8,29,58,654,84,866,302,616,17
21637:84,8,616,17,76,654,866,58,302,29
21670:58,76,616,29,866,302,84,8,17,654
21689:76,29,866,58,654,302,8,616,17,84
21712:654,84,58,866,17,29,302,8,76,650
21713:29,84,76,616,866,302,650,58,8,654
21714:84,58,616,76,866,29,17,302,654,8
21722:650,302,654,81,8,866,616,84,29,58
21723:84,616,29,654,8,866,650,17,58,302
21732:84,8,866,654,76,58,29,616,302,17
21737:76,654,84,616,17,8,866,58,302,29
21745:8,866,17,76,302,616,29,654,84,58
21763:650,17,70,58,29,81,84,76,866,8
21774:76,8,654,616,58,866,302,29,17,84
21787:76,616,654,17,84,58,29,302,866,8
21794:17,654,76,616,8,866,58,29,84,302
21796:866,76,8,58,29,302,654,616,17,84
21834:84,866,58,654,76,302,29,8,616,17
21838:17,616,84,654,866,76,8,302,58,29
21853:76,17,866,654,8,58,302,29,616,84
21868:58,29,616,76,866,302,84,17,8,654
21869:58,76,302,654,8,29,866,616,84,17
21908:70,58,616,654,302,650,76,8,84,81
21912:302,616,650,654,866,8,84,29,58,17
21931:17,58,76,654,866,8,616,84,29,302
21932:58,8,17,616,84,29,654,302,76,866
21933:76,866,616,58,8,302,84,29,654,17
21934:654,8,84,616,302,17,29,58,866,76
21941:654,8,17,76,616,866,84,29,302,58
21943:654,8,84,616,17,58,866,76,29,302
21944:76,302,8,17,866,616,84,654,58,29
21945:302,29,8,654,58,616,866,76,17,84
21947:76,84,81,29,866,654,650,8,616,302
21960:8,866,654,616,84,17,58,76,29,302
21967:29,654,616,17,84,302,58,8,866,76
21968:616,76,866,8,84,58,17,654,29,302
21979:58,76,302,654,29,616,8,866,17,84
21993:8,616,17,654,84,302,866,29,76,58
21996:616,8,654,84,58,17,76,302,29,866
22003:616,29,654,302,84,58,76,8,866,17
22012:84,8,616,17,29,654,76,302,866,58
22016:8,650,654,84,616,76,58,302,866,29
22017:866,616,29,58,302,76,84,654,8,17
22029:17,84,616,866,8,654,58,29,302,76
22030:866,58,84,76,29,17,654,302,616,8
22036:58,866,76,302,29,17,616,654,84,8
22037:616,8,866,654,84,17,58,302,29,76
22060:654,17,8,84,616,76,866,58,29,302
22080:58,76,866,29,302,616,654,17,8,84
22085:866,616,29,17,8,654,76,58,302,84
22102:654,616,76,84,866,302,29,17,8,58
22109:654,866,29,58,81,84,76,302,650,8
22111:58,29,76,302,866,17,8,84,654,616
22116:302,8,654,17,616,84,866,58,29,76
22124:616,8,866,76,58,17,84,654,302,29
22128:654,8,58,616,17,84,866,76,29,302
22158:84,76,8,654,58,29,616,17,302,650
22164:58,29,866,76,8,654,302,616,17,84
22165:302,650,58,17,29,84,616,76,654,866
22173:8,654,616,17,76,84,302,29,58,866
22176:8,654,76,29,58,866,302,17,616,84
22184:17,84,58,616,654,29,866,8,76,650
22198:58,8,17,76,84,654,866,616,302,29
22201:654,84,8,58,616,29,17,302,866,76
22213:654,29,84,8,616,76,17,866,302,58
22222:866,654,8,616,58,76,29,17,302,84
22226:84,616,76,866,29,302,58,654,8,17
22236:58,76,29,302,866,8,654,17,616,84
22245:58,17,84,616,866,8,654,76,302,29
22246:8,654,76,84,17,866,616,58,302,29
22251:84,76,616,866,302,29,654,58,17,8
22262:76,302,654,616,866,17,8,29,58,84
22263:58,616,29,866,70,654,76,84,81,8
22280:58,866,616,17,29,84,8,302,654,76
22286:616,29,84,17,76,8,654,58,302,866
22299:654,866,76,8,616,58,29,302,84,17
22304:616,866,654,29,58,8,76,302,84,17
22324:866,84,616,8,654,17,76,29,302,58
22326:29,302,84,58,76,866,8,654,17,616
22337:8,654,76,616,58,17,84,29,866,302
22346:84,302,8,616,654,650,29,76,58,866
22354:616,76,866,29,84,302,17,58,654,8
22363:654,616,17,29,84,58,8,302,866,76
22366:76,302,84,58,29,650,8,616,17,654
22372:58,302,29,616,17,654,84,8,866,650
22373:17,8,616,84,866,58,654,76,29,302
22382:616,8,654,84,302,17,866,76,29,58
22388:17,8,616,29,84,76,866,654,302,58
22392:616,8,654,302,17,84,29,58,76,866
22399:17,76,654,8,866,84,616,29,58,302
22400:58,17,866,76,654,8,302,616,29,84
22401:8,654,76,302,17,866,58,84,616,29
22418:76,84,866,654,8,58,302,616,17,29
22426:8,58,302,29,866,76,654,84,17,616
22427:84,76,8,616,58,866,29,302,650,654
22430:76,616,866,84,29,302,654,8,650,17
22431:29,76,17,866,58,302,654,8,84,616
22436:8,17,76,302,650,58,84,654,866,29
22459:650,84,302,76,616,654,58,29,866,8
22464:8,866,616,17,84,654,76,29,302,58
22465:58,654,29,866,76,302,616,17,8,84
22469:29,84,616,866,76,302,8,58,654,17
22476:650,8,29,654,616,84,17,76,866,58
22477:616,866,84,8,58,17,654,76,302,29
22479:84,76,58,616,654,866,8,17,29,302
22483:76,302,616,8,17,84,866,29,58,654
22492:302,654,29,866,58,76,84,8,17,616
22493:58,29,302,17,866,8,654,76,84,616
22497:84,17,302,76,8,866,29,654,58,616
22501:29,302,76,58,8,616,866,17,654,84
22515:654,17,616,8,58,84,76,866,29,302
22521:29,616,8,58,76,866,17,84,654,302
22523:76,650,866,58,302,84,29,616,8,654
22533:654,8,29,76,302,616,17,58,866,84
22538:654,84,58,29,302,866,8,76,17,616
22546:84,616,29,654,650,866,76,17,58,302
22568:58,29,8,654,866,84,17,76,302,650
22574:29,866,616,76,302,654,17,84,8,58
22575:8,616,58,84,866,17,654,76,29,302
22579:866,616,58,76,29,84,302,654,17,8
22580:866,84,17,616,654,8,302,29,58,76
22581:650,302,58,866,654,76,8,17,616,84
22583:616,8,654,84,58,29,302,17,76,866
22586:616,17,8,76,58,654,84,866,302,29
22592:58,616,866,76,29,17,8,302,654,84
22603:58,866,76,616,84,654,29,17,302,8
22624:84,29,616,58,17,8,654,866,302,76
22639:650,70,84,866,29,654,81,17,76,8
22675:29,8,654,616,302,17,58,84,866,76
22681:866,8,17,29,76,302,58,654,84,616
22682:302,866,76,654,616,17,84,58,8,29
22685:866,76,58,8,654,17,302,84,29,616
22691:8,650,654,76,29,17,866,70,81,84
22699:58,84,616,650,8,654,302,29,76,866
22703:866,76,29,302,84,58,616,8,17,654
22706:84,29,58,8,866,654,302,76,616,17
22711:8,58,616,302,76,866,29,654,84,17
22741:866,8,616,76,654,17,58,302,29,84
22748:654,29,81,650,58,866,8,17,84,76
22755:616,8,866,58,76,654,84,29,17,302
22759:654,616,84,58,302,8,650,17,866,29
22794:8,654,76,84,616,29,866,17,58,302
22799:84,8,81,58,302,29,866,76,616,654
22800:866,8,654,76,29,302,58,84,616,17
22806:616,84,76,654,8,17,866,29,58,302
22807:866,17,58,84,654,76,8,616,29,302
22808:29,58,17,84,616,866,76,302,8,654
22823:58,17,84,302,616,654,29,866,76,8
22824:8,654,84,29,866,76,616,58,17,302
22825:58,654,866,8,76,84,616,29,17,302
22835:76,8,654,84,17,29,616,650,58,302
22844:866,81,616,302,29,76,84,650,17,8
22850:302,17,616,58,8,29,866,84,76,654
22851:616,17,84,866,29,58,302,76,654,8
22862:58,29,866,76,302,616,84,8,17,654
22863:8,58,17,84,616,654,76,302,866,29
22867:29,76,58,8,654,866,302,616,17,84
22872:8,616,650,84,76,654,58,302,866,29
22873:654,866,76,58,650,8,29,302,17,616
22887:58,866,302,84,76,8,616,29,17,654
22888:58,81,616,8,29,84,17,866,650,76
22893:616,654,302,866,84,8,76,58,17,29
22901:654,8,58,84,17,866,616,76,29,302
22903:17,8,58,76,616,866,29,654,84,650
22906:866,8,29,58,654,84,76,616,17,302
22936:616,17,84,76,29,866,58,654,302,8
22949:76,58,8,654,616,84,17,866,29,302
22979:302,654,76,84,8,616,29,58,866,17
22983:29,17,58,84,866,81,650,654,616,8
22986:654,58,76,17,8,29,866,84,302,616
23000:654,58,8,29,616,17,302,76,84,866
23040:29,76,58,302,866,616,654,84,8,17
23044:76,866,8,654,58,29,302,84,17,616
23055:866,616,76,302,17,58,84,29,8,654
23057:866,76,654,58,8,17,616,84,29,302
23073:650,84,8,616,654,58,76,866,29,302
23099:76,84,58,29,302,654,616,17,866,8
23110:29,302,616,654,58,17,76,866,8,84
23111:616,654,866,29,58,650,17,302,84,8
23112:866,76,58,302,29,654,17,616,84,8
23113:8,654,616,84,17,302,866,76,29,58
23114:8,866,616,76,58,17,302,84,29,654
23127:654,58,302,17,84,866,76,616,29,8
23133:616,84,8,654,17,302,866,29,58,76
23183:58,866,76,654,84,17,29,616,302,8
23208:8,302,866,654,616,84,76,17,58,29
23221:654,76,8,866,616,58,84,302,17,29
23229:84,866,616,654,17,76,8,29,58,302
23234:29,302,654,58,866,76,8,616,84,17
23244:58,84,616,29,8,654,866,76,302,17
23252:76,616,84,17,866,654,8,58,302,29
23254:302,76,866,8,84,17,616,58,654,29
23255:76,17,616,866,302,8,654,84,58,29
23277:866,76,654,29,58,302,616,8,17,84
23311:302,29,76,58,616,17,84,8,866,654
23323:76,8,654,616,866,17,84,58,302,29
23335:654,616,8,17,29,58,84,866,76,302
23340:58,76,866,302,29,8,654,616,84,17
23367:76,866,302,29,58,8,616,17,654,84
23382:76,866,58,84,8,29,302,616,650,654
23399:84,302,29,616,866,17,58,76,654,8
23408:76,29,616,84,302,58,866,17,654,8
23423:8,58,29,616,76,654,84,866,17,302
23433:58,81,76,564,70,650,616,8,654,29
23448:302,58,654,866,616,84,29,8,17,76
23452:866,81,29,616,76,8,84,302,650,17
23458:8,616,654,84,17,302,29,58,866,76
23464:29,302,76,866,616,17,58,8,84,654
23465:8,616,654,58,17,84,29,302,866,76
23498:866,76,302,654,8,58,29,17,84,616
23508:29,302,58,17,616,866,76,84,8,654
23514:17,654,302,29,58,866,76,616,8,84
23542:866,8,29,76,616,17,302,654,84,58
23544:58,29,302,8,76,654,866,616,17,84
23548:58,616,76,302,8,866,29,654,84,17
23549:84,654,58,616,29,866,8,76,17,302
23569:58,654,616,302,84,81,17,650,8,29
23587:866,654,58,76,17,616,8,84,29,302
23595:654,8,17,84,866,616,58,76,302,29
23606:58,29,302,17,654,650,866,84,8,616
23631:616,17,84,8,654,29,76,866,58,302
23637:616,58,654,866,84,650,17,8,29,76
23653:616,17,76,8,866,654,302,84,29,58
23670:616,17,84,8,866,654,58,76,302,29
23678:29,866,84,17,76,302,654,616,8,58
23686:866,81,17,302,29,616,58,654,84,76
23692:76,58,17,8,616,84,654,29,866,302
23699:654,866,84,76,8,302,17,616,29,58
23711:84,58,302,616,17,8,654,76,29,866
23714:866,616,17,58,8,84,302,76,650,654
23735:8,17,76,654,58,84,866,29,616,302
23751:654,76,866,616,8,17,302,29,84,58
23779:866,17,616,76,654,29,302,58,84,8
23785:654,8,616,76,58,84,17,302,29,866
23827:654,866,8,616,84,29,58,17,302,76
23828:76,866,84,29,302,58,616,8,17,654
23847:29,17,8,84,616,654,76,302,866,58
23865:58,302,84,17,76,29,866,654,616,8
23872:616,17,84,76,654,8,58,302,29,866
23895:76,29,616,17,866,654,84,8,302,58
23907:302,654,866,58,8,616,76,84,17,29
23919:58,654,76,84,17,616,866,29,302,8
23923:58,76,302,29,866,8,654,17,84,616
23934:8,17,616,84,58,29,654,866,76,302
23943:58,616,654,17,29,84,866,302,8,76
23959:84,616,8,302,866,76,650,58,29,17
23960:302,616,58,29,17,84,650,866,8,654
23961:8,616,76,58,654,17,84,29,302,866
23962:616,17,84,654,8,866,58,29,302,76
23963:58,84,616,29,76,866,81,8,650,654
23979:84,8,616,654,76,866,29,58,302,17
23997:866,8,58,76,302,654,616,29,17,84
24018:84,654,29,650,616,70,58,8,81,76
24019:29,866,654,76,58,8,302,84,17,616
24056:654,616,866,84,76,302,58,29,8,17
24060:616,866,58,84,8,302,17,29,76,654
24061:84,58,302,616,17,866,76,29,8,654
24075:76,8,866,17,84,29,616,654,302,58
24083:8,616,58,76,654,866,302,84,29,17
24100:866,17,616,29,76,302,58,8,654,84
24129:17,302,654,84,616,650,866,29,58,8
24144:654,84,866,8,17,76,616,58,302,29
24146:866,76,654,58,29,84,8,302,616,17
24155:616,8,654,58,29,866,302,84,17,76
24157:17,616,654,76,8,58,84,302,866,29
24158:8,17,654,84,616,302,866,29,58,76
24162:29,58,302,76,866,8,654,616,17,84
24175:866,302,29,58,76,654,17,8,84,616
24179:17,84,654,866,8,616,29,76,302,58
24184:8,866,654,76,302,58,29,616,84,17
24185:654,8,866,17,616,84,29,76,302,58
24199:8,654,17,616,76,866,84,302,58,29
24206:58,616,84,654,76,17,8,866,29,302
24210:654,8,76,302,84,866,58,29,17,616
24219:866,76,84,650,8,302,58,29,654,616
24236:866,616,654,84,76,8,17,58,302,29
24248:616,17,866,84,8,654,302,58,76,29
24262:866,76,616,29,302,84,17,8,58,654
24265:58,76,866,84,8,654,29,302,17,616
24269:654,616,58,84,650,866,76,8,302,29
24273:17,866,84,616,76,654,29,58,8,302
24286:654,616,84,58,8,17,302,29,866,76
24309:866,58,84,302,8,654,76,29,17,616
24317:17,866,29,76,58,302,84,616,654,8
24331:58,616,866,8,654,84,17,76,302,29
24339:29,17,84,76,58,866,302,8,654,616
24349:654,866,76,8,616,84,58,302,29,17
24397:84,8,650,616,17,654,58,302,866,76
24409:84,58,8,654,302,866,29,17,616,76
24413:84,650,58,302,8,76,866,29,616,654
24418:17,29,76,654,866,84,58,302,8,616
24421:29,302,84,58,8,654,17,866,616,76
24440:866,616,58,17,84,76,29,8,302,654
24468:302,84,8,654,17,58,616,866,76,29
24473:654,8,84,17,616,76,866,302,29,58
24489:58,654,29,302,866,8,616,17,76,84
24536:616,302,650,84,8,866,654,58,29,17
24558:654,29,8,84,866,17,616,76,58,302
24580:58,29,302,866,76,654,8,84,17,616
24581:76,29,654,616,84,17,866,8,302,58
24591:616,654,866,8,76,29,302,58,84,17
24617:29,302,8,58,866,84,616,17,76,654
24618:616,654,58,17,84,29,76,302,8,866
24623:654,8,866,17,84,58,616,302,76,29
24631:29,8,654,58,17,302,616,84,866,76
24639:866,17,616,29,58,84,654,8,302,76
24642:8,29,866,302,58,616,76,654,17,84
24643:29,58,654,8,84,302,76,616,17,866
24647:8,58,866,616,84,654,17,76,29,302
24649:866,17,616,654,84,8,58,76,302,29
24664:58,76,8,866,29,302,654,616,84,17
24668:76,302,616,654,8,29,84,17,866,58
24669:76,866,84,29,616,58,8,302,654,17
24673:866,76,58,616,302,8,84,29,654,17
24695:654,58,8,76,866,29,302,84,17,616
24702:866,76,302,17,58,654,84,29,8,616
24715:58,84,616,76,866,654,302,29,8,17
24725:866,58,29,76,302,8,616,84,17,654
24727:866,84,58,302,29,76,8,654,616,17
24731:302,8,58,616,866,84,29,17,76,654
24748:58,866,8,76,616,84,17,302,654,29
24750:84,8,58,654,866,29,302,76,616,650
24775:8,616,76,654,84,17,866,302,29,58
24777:654,84,866,8,17,76,616,29,302,58
24786:654,29,616,84,17,58,8,866,76,302
24793:866,8,17,654,84,58,616,302,76,29
24804:866,654,8,58,29,302,616,84,17,76
24805:654,616,76,17,8,84,302,29,866,58
24808:76,616,58,8,866,29,17,654,302,84
24825:17,58,8,302,84,616,654,76,866,29
24827:866,76,302,616,58,8,29,84,654,17
24839:866,616,84,302,58,76,17,29,8,654
24846:29,616,58,866,76,302,17,8,84,654
24849:84,8,650,654,866,29,302,76,616,58
24884:654,616,8,84,866,17,29,76,302,58
24907:29,654,616,17,58,76,8,866,84,302
